PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH
GOM05726,12,OFFSHORE PLATFORM,IN SERVICE,28.649263825199998,-91.495146719999994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23311,1,NOT AVAILABLE,"ARENA OFFSHORE, LP",THIRD PARTY,BOTH,1/1/1988 0:00:00,,N,42,100,0,U,N,Y,N,N,U,Y,-999,215,578,EI,GULF OF MEXICO,4.605170185988092
GOM05727,142,OFFSHORE PLATFORM,REMOVED,29.321067024700000,-91.991114279800001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23312,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,12/6/2009 0:00:00,N,10,18,0,U,N,N,N,N,N,N,-999,236,310,SM,GULF OF MEXICO,2.890371757896165
GOM05728,JE,OFFSHORE PLATFORM,REMOVED,28.944796781000001,-91.613312809899995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23313,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,NONE,9/26/1997 0:00:00,5/20/2010 0:00:00,N,33,55,0,U,N,N,N,N,N,N,-999,128,442,EI,GULF OF MEXICO,4.007333185232471
GOM05729,141,OFFSHORE PLATFORM,REMOVED,29.347412277899998,-91.978888706999996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23314,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,12/5/1995 0:00:00,N,15,20,0,U,N,N,N,N,N,N,-999,229,310,SM,GULF OF MEXICO,2.995732273553991
GOM05730,138,OFFSHORE PLATFORM,REMOVED,29.318978108700001,-91.996435445100005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23315,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,8/25/2007 0:00:00,N,10,20,0,U,N,N,N,N,N,N,-999,236,310,SM,GULF OF MEXICO,2.995732273553991
GOM05731,A,OFFSHORE PLATFORM,REMOVED,29.097472432699998,-91.884888679400007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23316,1,NOT AVAILABLE,THE HOUSTON EXPLORATION CO.,THIRD PARTY,NONE,1/1/1988 0:00:00,9/5/1992 0:00:00,N,22,32,-999,U,N,N,N,N,N,N,-999,280,G05197,SM,GULF OF MEXICO,3.465735902799727
GOM05732,1,OFFSHORE PLATFORM,REMOVED,28.791291736400002,-91.957017520999997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23317,1,NOT AVAILABLE,BP AMERICA PRODUCTION CO.,THIRD PARTY,NONE,1/1/1988 0:00:00,8/2/1990 0:00:00,N,51,90,-999,U,N,N,N,N,N,N,-999,38,G05456,SM,GULF OF MEXICO,4.499809670330265
GOM05733,143,OFFSHORE PLATFORM,REMOVED,29.328386083900000,-91.854823405199994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23318,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,12/4/1995 0:00:00,N,11,17,0,U,N,N,N,N,N,N,-999,239,310,SM,GULF OF MEXICO,2.833213344056216
GOM05734,5,OFFSHORE PLATFORM,REMOVED,29.323761174900000,-91.850995354500000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23319,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,3/26/2008 0:00:00,N,11,17,0,U,N,N,N,N,U,N,-999,26,G03147,EI,GULF OF MEXICO,2.833213344056216
GOM05735,3,OFFSHORE PLATFORM,REMOVED,29.325122849600000,-91.519792845300003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23320,1,NOT AVAILABLE,UNION OIL CO. OF CALIFORNIA,THIRD PARTY,NONE,1/1/1988 0:00:00,2/12/2007 0:00:00,N,6,10,0,U,N,N,N,N,U,N,-999,33,G03560,EI,GULF OF MEXICO,2.302585092994046
GOM05736,A,OFFSHORE PLATFORM,IN SERVICE,28.582068065900000,-91.767328928200001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23321,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1988 0:00:00,,Y,54,140,0,B,Y,Y,Y,Y,U,Y,12,224,G05504,EI,GULF OF MEXICO,4.941642422609304
GOM05737,B,OFFSHORE PLATFORM,REMOVED,28.543439724399999,-91.873208871000003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23322,1,NOT AVAILABLE,FORCENERGY GOM INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,1/17/2000 0:00:00,N,64,152,0,U,N,N,N,N,U,N,-999,79,G07704,SM,GULF OF MEXICO,5.023880520846276
GOM05738,11,OFFSHORE PLATFORM,IN SERVICE,28.988120366400000,-91.467259647700004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23323,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1988 0:00:00,,N,21,36,0,U,N,Y,N,N,U,N,-999,120,50,EI,GULF OF MEXICO,3.583518938456110
GOM05739,A,OFFSHORE PLATFORM,REMOVED,28.889341240800000,-92.148170492399998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23324,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1988 0:00:00,8/4/2009 0:00:00,N,50,90,0,U,N,N,N,N,U,N,-999,28,G09536,SM,GULF OF MEXICO,4.499809670330265
GOM05740,A,OFFSHORE PLATFORM,REMOVED,28.297868995399998,-92.920468735699998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23325,1,NOT AVAILABLE,FORCENERGY GOM INC.,THIRD PARTY,NONE,1/1/1988 0:00:00,10/4/1998 0:00:00,N,89,186,0,U,N,N,N,N,U,Y,-999,300,G06643,EC,GULF OF MEXICO,5.225746673713202
GOM05741,B,OFFSHORE PLATFORM,REMOVED,29.238767412800001,-91.881585049099996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23326,1,NOT AVAILABLE,"MERIT ENERGY CO., LLC",THIRD PARTY,NONE,1/1/1988 0:00:00,8/21/2011 0:00:00,N,17,23,0,U,N,N,N,N,U,N,6,253,G08690,SM,GULF OF MEXICO,3.135494215929150
GOM05742,A,OFFSHORE PLATFORM,REMOVED,29.238894408800000,-91.881426044899996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23326,2,NOT AVAILABLE,"MERIT ENERGY CO., LLC",THIRD PARTY,NONE,1/1/1988 0:00:00,8/21/2011 0:00:00,N,17,23,0,U,N,N,N,N,U,N,6,253,G08690,SM,GULF OF MEXICO,3.135494215929150
GOM05743,2,OFFSHORE PLATFORM,REMOVED,29.137609255000001,-92.377212660200001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23327,1,NOT AVAILABLE,"DEVON SFS OPERATING, INC.",THIRD PARTY,NONE,1/1/1988 0:00:00,3/3/1998 0:00:00,N,33,55,0,U,N,N,N,N,U,N,-999,107,G05411,VR,GULF OF MEXICO,4.007333185232471
GOM05744,A,OFFSHORE PLATFORM,REMOVED,28.920744593399998,-92.158236149600000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23328,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,5/8/2012 0:00:00,N,42,82,0,U,N,N,N,N,U,N,-999,15,G09534,SM,GULF OF MEXICO,4.406719247264253
GOM05745,A,OFFSHORE PLATFORM,REMOVED,29.174600724699999,-92.621129259400007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23329,1,NOT AVAILABLE,"EPL OIL & GAS, INC.",THIRD PARTY,NONE,1/1/1990 0:00:00,9/27/2012 0:00:00,N,27,68,0,G,Y,N,Y,Y,U,Y,8,109,G21065,EC,GULF OF MEXICO,4.219507705176107
GOM05746,A,OFFSHORE PLATFORM,REMOVED,28.241925277899998,-92.506949517199999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23330,1,NOT AVAILABLE,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,THIRD PARTY,NONE,1/1/1989 0:00:00,8/11/1992 0:00:00,N,90,215,-999,U,N,N,N,N,U,N,-999,326,G04428,VR,GULF OF MEXICO,5.370638028127662
GOM05747,D,OFFSHORE PLATFORM,REMOVED,28.337482369500002,-91.907692172599994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23331,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1988 0:00:00,2/7/2007 0:00:00,N,80,210,0,U,N,N,N,N,U,N,-999,125,G02882,SM,GULF OF MEXICO,5.347107530717468
GOM05748,3,OFFSHORE PLATFORM,REMOVED,29.125892616200002,-92.384215831899994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23332,1,NOT AVAILABLE,"ASHLAND EXPLORATION HOLDINGS, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,3/21/1993 0:00:00,N,29,61,-999,U,N,N,N,N,N,N,-999,116,G05414,VR,GULF OF MEXICO,4.110873864173311
GOM05749,41,OFFSHORE PLATFORM,REMOVED,29.461769124100002,-92.383768152599998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23333,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,7/22/2012 0:00:00,N,5,26,0,U,N,N,N,N,U,Y,-999,26,297,VR,GULF OF MEXICO,3.258096538021482
GOM05750,1,OFFSHORE PLATFORM,REMOVED,28.930213972099999,-92.211431604300003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23334,1,NOT AVAILABLE,PG&E RESOURCES OFFSHORE CO.,THIRD PARTY,NONE,1/1/1989 0:00:00,1/14/1994 0:00:00,N,38,82,-999,U,N,N,N,N,U,N,-999,153,G09495,VR,GULF OF MEXICO,4.406719247264253
GOM05751,A,OFFSHORE PLATFORM,REMOVED,28.691828737000002,-92.783876306600007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23335,1,NOT AVAILABLE,"NCX CO., INC.",THIRD PARTY,NONE,1/1/1988 0:00:00,10/2/2001 0:00:00,N,75,111,0,U,N,N,N,Y,U,Y,-999,213,G04781,EC,GULF OF MEXICO,4.709530201312334
GOM05752,C,OFFSHORE PLATFORM,IN SERVICE,28.400411649399999,-92.885809025000000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23336,1,FIELDWOOD ENERGY LLC; TALOS ENERGY OFFSHORE LLC,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1989 0:00:00,,N,82,177,0,D,Y,N,N,N,U,Y,-999,278,G00974,EC,GULF OF MEXICO,5.176149732573829
GOM05753,A,OFFSHORE PLATFORM,REMOVED,28.601678481099999,-92.696588251500003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23337,1,NOT AVAILABLE,KOCH EXPLORATION CO.,THIRD PARTY,NONE,1/1/1988 0:00:00,12/16/1994 0:00:00,N,68,125,-999,U,N,N,N,N,U,N,-999,233,G09460,EC,GULF OF MEXICO,4.828313737302302
GOM05754,A,OFFSHORE PLATFORM,REMOVED,29.096577553900001,-92.404261323000000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23338,1,NOT AVAILABLE,ENERGY DEVELOPMENT CORP.,THIRD PARTY,NONE,1/1/1989 0:00:00,11/18/1997 0:00:00,N,36,65,0,U,N,N,Y,N,U,Y,-999,117,G05415,VR,GULF OF MEXICO,4.174387269895637
GOM05755,148,OFFSHORE PLATFORM,REMOVED,29.339811039000001,-91.898050488999999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23339,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1989 0:00:00,11/15/2002 0:00:00,N,10,15,0,U,N,N,N,N,N,N,-999,238,310,SM,GULF OF MEXICO,2.708050201102210
GOM05756,B,OFFSHORE PLATFORM,REMOVED,28.386793912400002,-92.885261727400007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23340,1,NOT AVAILABLE,FORCENERGY INC,THIRD PARTY,NONE,1/1/1989 0:00:00,1/25/2001 0:00:00,N,85,182,0,U,N,N,N,N,U,Y,-999,283,G07661,EC,GULF OF MEXICO,5.204006687076795
GOM05757,A,OFFSHORE PLATFORM,REMOVED,28.373443388799998,-92.906734959800005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23341,1,NOT AVAILABLE,FORCENERGY INC,THIRD PARTY,NONE,1/1/1989 0:00:00,5/13/2001 0:00:00,N,84,182,0,U,N,N,N,N,U,Y,-999,282,G07660,EC,GULF OF MEXICO,5.204006687076795
GOM05758,4,OFFSHORE PLATFORM,REMOVED,29.386356129700001,-92.707036370200001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23342,1,NOT AVAILABLE,UNOCAL EXPLORATION CORP.,THIRD PARTY,NONE,1/1/1989 0:00:00,2/1/1993 0:00:00,N,14,50,-999,U,N,N,N,N,N,N,-999,58,G03530,EC,GULF OF MEXICO,3.912023005428146
GOM05759,2,OFFSHORE PLATFORM,REMOVED,29.103927222100001,-92.314694617599997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23343,1,NOT AVAILABLE,AMERICAN EXPLORATION CO.,THIRD PARTY,NONE,1/1/1989 0:00:00,3/23/1996 0:00:00,N,30,59,0,U,N,N,N,N,N,N,-999,115,G05192,VR,GULF OF MEXICO,4.077537443905720
GOM05760,A,OFFSHORE PLATFORM,IN SERVICE,28.502482947499999,-92.167259043399994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23344,1,"ENVEN ENERGY VENTURES, LLC; BANDON OIL AND GAS, LP","ENVEN ENERGY VENTURES, LLC",THIRD PARTY,BOTH,5/23/1970 0:00:00,,N,69,165,0,U,N,N,Y,Y,U,Y,-999,271,G04800,VR,GULF OF MEXICO,5.105945473900580
GOM05761,4,OFFSHORE PLATFORM,REMOVED,28.896448109500000,-92.151834675299995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23345,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,5/8/2005 0:00:00,N,49,82,0,U,N,N,N,N,U,N,-999,15,G09534,SM,GULF OF MEXICO,4.406719247264253
GOM05762,A,OFFSHORE PLATFORM,REMOVED,28.563902713899999,-91.965852606300004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23346,1,NOT AVAILABLE,"DOMINION EXPLORATION & PRODUCTION, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,9/20/1997 0:00:00,N,76,149,0,U,N,N,N,N,U,N,-999,81,G06692,SM,GULF OF MEXICO,5.003946305945459
GOM05763,B,OFFSHORE PLATFORM,IN SERVICE,28.595042324600001,-91.869905778000003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23347,1,"EPL OIL & GAS, INC.","ENERGY XXI GOM, LLC",THIRD PARTY,NATURAL GAS,1/1/1989 0:00:00,,Y,57,139,0,B,Y,N,Y,Y,U,Y,8,78,G01210,SM,GULF OF MEXICO,4.934473933130691
GOM05764,AJ,OFFSHORE PLATFORM,REMOVED,28.918007621800001,-92.618562149499994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23348,1,NOT AVAILABLE,SAMEDAN OIL CORP.,THIRD PARTY,NONE,1/1/1989 0:00:00,6/6/2000 0:00:00,N,57,89,0,U,N,N,N,N,U,N,-999,162,G05419,VR,GULF OF MEXICO,4.488636369732140
GOM05765,A,OFFSHORE PLATFORM,REMOVED,28.782728397800000,-91.879249400000006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23349,1,NOT AVAILABLE,WALTER OIL & GAS CORP.,THIRD PARTY,NONE,1/1/1989 0:00:00,9/24/2009 0:00:00,N,51,95,0,U,N,N,N,N,U,N,-999,36,G07699,SM,GULF OF MEXICO,4.553876891600541
GOM05766,A,OFFSHORE PLATFORM,REMOVED,28.404091091600002,-92.128050842099995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23350,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,5/26/2005 0:00:00,N,80,190,-999,U,N,N,N,N,U,N,-999,117,G05465,SM,GULF OF MEXICO,5.247024072160486
GOM05767,2,OFFSHORE PLATFORM,REMOVED,29.529867932100000,-92.802203178400006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23351,1,NOT AVAILABLE,"APEX OIL & GAS, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,8/12/2014 0:00:00,N,7,42,0,U,N,N,N,N,U,Y,-999,24,G04098,EC,GULF OF MEXICO,3.737669618283368
GOM05768,A,OFFSHORE PLATFORM,IN SERVICE,29.529867882100000,-92.802202888400004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23351,2,NOT AVAILABLE,"APEX OIL & GAS, INC.",THIRD PARTY,UNKNOWN,7/1/2000 0:00:00,,N,7,42,0,U,N,N,N,N,U,Y,-999,24,G04098,EC,GULF OF MEXICO,3.737669618283368
GOM05769,B,OFFSHORE PLATFORM,REMOVED,29.529796324799999,-92.802208129600004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23351,3,NOT AVAILABLE,"APEX OIL & GAS, INC.",THIRD PARTY,NONE,1/22/2001 0:00:00,12/15/2009 0:00:00,N,7,42,0,U,N,N,N,N,U,Y,-999,24,G04098,EC,GULF OF MEXICO,3.737669618283368
GOM05770,A(REMOVED),OFFSHORE PLATFORM,REMOVED,28.810837934700000,-92.386015393899996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23352,1,NOT AVAILABLE,THE LOUISIANA LAND AND EXPLORATION CO.,THIRD PARTY,NONE,1/1/1989 0:00:00,10/21/1997 0:00:00,N,49,105,0,U,N,N,N,N,U,N,-999,187,G06673,VR,GULF OF MEXICO,4.653960350157523
GOM05771,A,OFFSHORE PLATFORM,IN SERVICE,27.959322318100000,-91.909868083999996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23353,1,NOT AVAILABLE,"POSEIDON OIL PIPELINE CO., LLC",THIRD PARTY,BOTH,1/1/1989 0:00:00,,Y,95,457,0,D,N,N,N,N,U,Y,20,205,NOT AVAILABLE,SM,GULF OF MEXICO,6.124683390894205
GOM05772,B,OFFSHORE PLATFORM,REMOVED,28.445257241600000,-92.267926959099995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23354,1,NOT AVAILABLE,"EP ENERGY MANAGEMENT, LLC",THIRD PARTY,NONE,1/31/1990 0:00:00,7/3/2005 0:00:00,N,74,187,0,U,N,N,N,N,U,Y,-999,274,G15200,VR,GULF OF MEXICO,5.231108616854587
GOM05773,144,OFFSHORE PLATFORM,IN SERVICE,29.326146895800001,-91.991581249500001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23355,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,BOTH,1/1/1989 0:00:00,,N,13,14,0,U,N,Y,N,N,N,N,-999,236,310,SM,GULF OF MEXICO,2.639057329615258
GOM05774,6,OFFSHORE PLATFORM,REMOVED,29.143260594699999,-92.491169261200000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23356,1,NOT AVAILABLE,J. M. HUBER CORP.,THIRD PARTY,NONE,1/1/1989 0:00:00,1/29/2004 0:00:00,N,28,65,0,U,N,N,N,N,U,N,-999,104,G03980,VR,GULF OF MEXICO,4.174387269895637
GOM05775,3,OFFSHORE PLATFORM,REMOVED,29.079545798200002,-92.155081155000005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23357,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,1/1/1989 0:00:00,6/13/2011 0:00:00,N,32,54,0,U,N,N,N,N,U,N,-999,275,G05477,SM,GULF OF MEXICO,3.988984046564275
GOM05776,A,OFFSHORE PLATFORM,REMOVED,29.384534926899999,-92.812736693500000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23358,1,NOT AVAILABLE,"VASTAR RESOURCES, INC.",THIRD PARTY,NONE,1/1/1989 0:00:00,8/27/2004 0:00:00,N,17,50,0,U,Y,N,N,N,U,Y,4,60,G05359,EC,GULF OF MEXICO,3.912023005428146
GOM05777,5,OFFSHORE PLATFORM,REMOVED,29.073199675500000,-92.132663571400002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23359,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,1/1/1990 0:00:00,6/5/2011 0:00:00,N,32,54,0,U,N,N,N,N,U,N,-999,275,G05477,SM,GULF OF MEXICO,3.988984046564275
GOM05778,B,OFFSHORE PLATFORM,IN SERVICE,28.901218637300001,-92.120164949400007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23360,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,BOTH,1/1/1989 0:00:00,,N,43,82,0,G,N,Y,N,N,U,Y,-999,15,G09534,SM,GULF OF MEXICO,4.406719247264253
GOM05779,A,OFFSHORE PLATFORM,IN SERVICE,28.208651075700001,-92.952006818100003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,23361,1,BP EXPLORATION & PRODUCTION INC.,MEDCO ENERGI US LLC,THIRD PARTY,BOTH,1/1/1989 0:00:00,,N,96,224,0,U,N,N,Y,Y,U,Y,-999,317,G05392,EC,GULF OF MEXICO,5.411646051855040
